sha,version,date,subject,changeCount,packageChangeCount,pathEndpointCount,workspaces,semanticIds,directSemanticIds,dependencySemanticIds,evidenceReports,evidenceLabels,coverage,paths,changes
dd87c02cbf2681c9301cf809146651483ff16030,v0.80.4,2026-06-30T22:29:44+02:00,Add [Unreleased] section for next cycle,5,5,5,agent;ai;coding-agent;orchestrator;tui,AI-045;TR-017,AI-045;TR-017,,agent;ai;coding-ui;tui-repo,N/A;mechanical;release,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/ai/CHANGELOG.md;packages/coding-agent/CHANGELOG.md;packages/orchestrator/CHANGELOG.md;packages/tui/CHANGELOG.md,M:packages/agent/CHANGELOG.md;M:packages/ai/CHANGELOG.md;M:packages/coding-agent/CHANGELOG.md;M:packages/orchestrator/CHANGELOG.md;M:packages/tui/CHANGELOG.md
a3cc169d9715f01b93abdbeb1c4c9e2ea864d8c0,v0.80.4,2026-06-30T15:21:56+02:00,fix(ai): avoid codex user-agent race,2,2,2,ai,AI-011,AI-011,,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/openai-codex-responses.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/openai-codex-responses.ts
0ac3cfe09b8558865c3c73e405445aafadae3c5a,v0.80.4,2026-06-30T14:29:51+02:00,feat(ai): use zstd compression for codex sse transport,3,3,3,ai,AI-011,AI-011,,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/openai-codex-responses.ts;packages/ai/test/openai-codex-stream.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/openai-codex-responses.ts;M:packages/ai/test/openai-codex-stream.test.ts
cbcf4e04c3f2e5822d9349fae9b7ba13a39bdefc,v0.80.4,2026-06-30T15:01:02+02:00,fix(coding-agent): reject oversized bash timeouts,4,4,4,agent;coding-agent,AG-009;CC-014;CU-017;CU-026,AG-009;CC-014;CU-017;CU-026,,agent;coding-core;coding-ui;parent-review,CONFLICT;MISSING,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/agent/src/harness/env/nodejs.ts;packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/tools/bash.ts,M:packages/agent/CHANGELOG.md;M:packages/agent/src/harness/env/nodejs.ts;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/tools/bash.ts
85b7c24741096f147747689e21c4bc6892061824,v0.80.4,2026-07-01T09:03:00+02:00,fix(coding-agent): reject non-positive bash timeouts,2,2,2,agent;coding-agent,AG-009;CC-014;CU-017;CU-026,AG-009;CC-014;CU-017;CU-026,,agent;coding-core;coding-ui;parent-review,CONFLICT;MISSING,EVIDENCE_LINKED,packages/agent/src/harness/env/nodejs.ts;packages/coding-agent/src/core/tools/bash.ts,M:packages/agent/src/harness/env/nodejs.ts;M:packages/coding-agent/src/core/tools/bash.ts
4206376410ee04369ccf9bb958f71bbb8f03c5a1,v0.80.4,2026-07-01T09:57:04+02:00,feat(ai): add Copilot Claude Sonnet 5,3,3,3,ai,AI-020;AI-022,AI-020,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/providers/github-copilot.models.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/github-copilot.models.ts
1d061b3f45c842ba7a3f44a083f7c3cee83aa5c9,v0.80.4,2026-07-01T10:03:26+02:00,fix(ai): remove stale model metadata fallbacks,1,1,1,ai,AI-013;AI-020,AI-013,AI-020,ai,PORT;SUPERSEDED,EVIDENCE_LINKED,packages/ai/scripts/generate-models.ts,M:packages/ai/scripts/generate-models.ts
040f0a5197a4bf00ca3b55b44a424563cc5ae067,v0.80.4,2026-07-01T10:22:35+02:00,feat(coding-agent): expose model resolution helpers,5,5,5,coding-agent,CC-015;CU-023,CC-015;CU-023,,coding-core;coding-ui,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/sdk.md;packages/coding-agent/src/core/model-resolver.ts;packages/coding-agent/src/index.ts;packages/coding-agent/test/model-resolver.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/sdk.md;M:packages/coding-agent/src/core/model-resolver.ts;M:packages/coding-agent/src/index.ts;M:packages/coding-agent/test/model-resolver.test.ts
844d175eafe3febca774bcdc6590d4e1d91b204c,v0.80.4,2026-07-01T10:34:46+02:00,fix(ai): align Fireworks GLM 5.2 Fast with GLM 5.2,4,4,4,ai,AI-020;AI-022,AI-020,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/providers/fireworks.models.ts;packages/ai/test/fireworks-models.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/fireworks.models.ts;M:packages/ai/test/fireworks-models.test.ts
1da1cdb2fb4866142978f2576bbf5316eee2c93b,v0.80.4,2026-07-01T10:35:38+02:00,chore(ai): regenerate models,3,3,3,ai,AI-020;AI-022,AI-020,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/src/providers/cloudflare-ai-gateway.models.ts;packages/ai/src/providers/opencode-go.models.ts;packages/ai/src/providers/opencode.models.ts,M:packages/ai/src/providers/cloudflare-ai-gateway.models.ts;M:packages/ai/src/providers/opencode-go.models.ts;M:packages/ai/src/providers/opencode.models.ts
8c9436407cc46f6d0c0ddfe10bcb2027ae1f740b,v0.80.4,2026-07-01T10:53:09+02:00,fix(ai): remove stale model metadata fallbacks,2,2,2,ai,AI-013;AI-020,AI-013,AI-020,ai,PORT;SUPERSEDED,EVIDENCE_LINKED,packages/ai/scripts/generate-models.ts;packages/ai/src/providers/amazon-bedrock.models.ts,M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/amazon-bedrock.models.ts
ba10b60b512fed0c511cc639733611f9ad8d12cf,v0.80.4,2026-07-01T11:00:14+02:00,fix(coding-agent): add entry renderers for session entries,18,18,18,coding-agent,CC-016;CU-019;HC-007,CC-016;CU-019;HC-007,,coding-core;coding-ui;hcp,CONFLICT;MISSING;PORT,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/extensions.md;packages/coding-agent/docs/session-format.md;packages/coding-agent/examples/extensions/README.md;packages/coding-agent/examples/extensions/entry-renderer.ts;packages/coding-agent/src/core/agent-session.ts;packages/coding-agent/src/core/extensions/index.ts;packages/coding-agent/src/core/extensions/loader.ts;packages/coding-agent/src/core/extensions/runner.ts;packages/coding-agent/src/core/extensions/types.ts;packages/coding-agent/src/core/session-manager.ts;packages/coding-agent/src/index.ts;packages/coding-agent/src/modes/interactive/components/custom-entry.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts;packages/coding-agent/test/extensions-discovery.test.ts;packages/coding-agent/test/extensions-runner.test.ts;packages/coding-agent/test/session-manager/build-context.test.ts;packages/coding-agent/test/suite/regressions/4167-thinking-toggle-pending-tool-render.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/extensions.md;M:packages/coding-agent/docs/session-format.md;M:packages/coding-agent/examples/extensions/README.md;A:packages/coding-agent/examples/extensions/entry-renderer.ts;M:packages/coding-agent/src/core/agent-session.ts;M:packages/coding-agent/src/core/extensions/index.ts;M:packages/coding-agent/src/core/extensions/loader.ts;M:packages/coding-agent/src/core/extensions/runner.ts;M:packages/coding-agent/src/core/extensions/types.ts;M:packages/coding-agent/src/core/session-manager.ts;M:packages/coding-agent/src/index.ts;A:packages/coding-agent/src/modes/interactive/components/custom-entry.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts;M:packages/coding-agent/test/extensions-discovery.test.ts;M:packages/coding-agent/test/extensions-runner.test.ts;M:packages/coding-agent/test/session-manager/build-context.test.ts;M:packages/coding-agent/test/suite/regressions/4167-thinking-toggle-pending-tool-render.test.ts
e2ccdc85092f95d053cdd360da461012db1760a1,v0.80.4,2026-07-01T13:47:47+02:00,fix(ai): delay Copilot device-code token polling,5,5,5,ai,AI-012;AI-038,AI-012,AI-038,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/utils/oauth/device-code.ts;packages/ai/src/utils/oauth/github-copilot.ts;packages/ai/test/github-copilot-oauth.test.ts;packages/ai/test/oauth-device-code.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/utils/oauth/device-code.ts;M:packages/ai/src/utils/oauth/github-copilot.ts;M:packages/ai/test/github-copilot-oauth.test.ts;M:packages/ai/test/oauth-device-code.test.ts
f58c11562605a21bcf3d3e45553c78fe105809f9,v0.80.4,2026-07-01T15:37:00+02:00,fix(coding-agent): serialize split-turn compaction summaries,4,4,4,agent;coding-agent,AG-006;CC-017;CU-022;HC-005,AG-006;CC-017;CU-022;HC-005,,agent;coding-core;coding-ui;hcp,CONFLICT;PARTIAL,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/agent/src/harness/compaction/compaction.ts;packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/compaction/compaction.ts,M:packages/agent/CHANGELOG.md;M:packages/agent/src/harness/compaction/compaction.ts;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/compaction/compaction.ts
f8bec25f3434b0286fb11ee1c62411d94ebb4ce2,v0.80.4,2026-07-01T21:24:26+02:00,fix(coding-agent): surface auth storage save failures,3,3,3,coding-agent,CC-018;CC-049;CU-015,CC-018;CU-015,CC-049,coding-core;coding-ui,ALREADY;PARTIAL;PORT;PRESENT;docs,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/auth-storage.ts;packages/coding-agent/test/auth-storage.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/auth-storage.ts;M:packages/coding-agent/test/auth-storage.test.ts
e285e90fdbf9b05934ce90168156e2aa511d9a7c,v0.80.4,2026-07-01T23:00:32+02:00,fix(ai): remove Copilot Sonnet 5 fallback in generate-models,1,1,1,ai,AI-020;AI-022,AI-020,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/scripts/generate-models.ts,M:packages/ai/scripts/generate-models.ts
45c0fe78338f203f7645c4cdb1f7759ee5ec9012,v0.80.4,2026-07-02T06:35:24Z,chore: approve contributor cyzlmh,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
ec857fece5de510bd6d9ca5a4218d0bad2d2c3cd,v0.80.4,2026-07-02T09:01:02+02:00,fix(coding-agent): set executionMode: sequential on question example tool,2,2,2,coding-agent,MX-001,MX-001,,coding-ui;parent-review,PARTIAL,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/examples/extensions/question.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/examples/extensions/question.ts
9f91da2145163002003234d082bd0aadb04cc1bd,v0.80.4,2026-07-02T08:01:30Z,chore: approve contributor xz-dev,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
6757561546add7a782e52e34ff14e59f00486fa9,v0.80.4,2026-07-02T10:02:00+02:00,fix(coding-agent): abort stuck context hooks,2,2,2,coding-agent,,,,coding-core;coding-ui,CONFLICT;N/A;NO-OP;revert,MECHANICAL_OR_NA,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/extensions/runner.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/extensions/runner.ts
ca09b2b1a8317f1daa5ed3f339ebcc00add84f67,v0.80.4,2026-07-02T10:48:11+02:00,fix(coding-agent): skip unauthenticated default model,3,3,3,coding-agent,CC-019;CU-024,CC-019;CU-024,,coding-core;coding-ui,CONFLICT;PARTIAL,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/model-resolver.ts;packages/coding-agent/test/model-resolver.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/model-resolver.ts;M:packages/coding-agent/test/model-resolver.test.ts
114bacf3492ff9d66c1f4c235cd8d39a64fa686a,v0.80.4,2026-07-02T11:00:20+02:00,fix(ai): enable Bedrock prompt caching for Claude 5,2,2,2,ai,AI-013;AI-020,AI-013,AI-020,ai,PORT;SUPERSEDED,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/bedrock-converse-stream.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/bedrock-converse-stream.ts
21cb3807e766fa97f752e08f96a40ee99b49a644,v0.80.4,2026-07-02T20:39:49+02:00,fix(ai): detect DS4 context overflow errors,3,3,3,ai,AI-014,AI-014,,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/utils/overflow.ts;packages/ai/test/overflow.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/utils/overflow.ts;M:packages/ai/test/overflow.test.ts
c9715af358ae31ce04736005af8bd3c0d47ce793,v0.80.4,2026-07-03T08:59:15Z,chore: approve contributor rajp152k,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
4a9c962b594053361d937d0f9a2b029f99a85278,v0.80.4,2026-07-03T16:28:35+05:30,fix(coding-agent): add pnpm self-update prune hint (#6279),2,2,2,coding-agent,MX-002,MX-002,,coding-ui;parent-review,MISSING,EVIDENCE_LINKED,packages/coding-agent/src/package-manager-cli.ts;packages/coding-agent/test/package-command-paths.test.ts,M:packages/coding-agent/src/package-manager-cli.ts;M:packages/coding-agent/test/package-command-paths.test.ts
83cbfc6521761a2a071f1bf335c4ed709580ab57,v0.80.4,2026-07-03T15:14:01+02:00,fix(coding-agent): remove Vercel AI Gateway attribution,3,3,3,coding-agent,CC-020,CC-020,,coding-core;coding-ui,CONFLICT;PARTIAL,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/provider-attribution.ts;packages/coding-agent/test/sdk-openrouter-attribution.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/provider-attribution.ts;M:packages/coding-agent/test/sdk-openrouter-attribution.test.ts
23d1462611ab74b4874c35e701a43d7caa5e3de3,v0.80.4,2026-07-03T15:30:41+02:00,fix(ai): rotate stale Codex websocket sessions,3,3,3,ai,AI-011,AI-011,,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/openai-codex-responses.ts;packages/ai/test/openai-codex-stream.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/openai-codex-responses.ts;M:packages/ai/test/openai-codex-stream.test.ts
8133c94db993423c04113245f87d87b3ab14e231,v0.80.4,2026-07-03T22:21:25+02:00,fix(ai): honor server-provided slow_down interval in device-code polling,5,5,5,ai,AI-012;AI-038,AI-012,AI-038,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/utils/oauth/device-code.ts;packages/ai/src/utils/oauth/github-copilot.ts;packages/ai/test/github-copilot-oauth.test.ts;packages/ai/test/oauth-device-code.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/utils/oauth/device-code.ts;M:packages/ai/src/utils/oauth/github-copilot.ts;M:packages/ai/test/github-copilot-oauth.test.ts;M:packages/ai/test/oauth-device-code.test.ts
d53b567601da35db61208418da956a43275ccf28,v0.80.4,2026-07-03T23:03:35+02:00,fix(ai): retry Cloudflare 524 timeouts,3,3,3,ai,AI-002;AI-015,AI-015,AI-002,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/utils/retry.ts;packages/ai/test/retry.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/utils/retry.ts;M:packages/ai/test/retry.test.ts
a1b336d73e13b53949ff629800081185d3e4694e,v0.80.4,2026-07-04T01:52:17+02:00,fix(coding-agent): allow extra edit replacement fields,2,2,2,coding-agent,CC-021;CU-018;CU-026,CC-021;CU-018;CU-026,,coding-core;coding-ui;parent-review,CONFLICT,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/tools/edit.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/tools/edit.ts
ee24a9ec54a9602d55dc7ac767c270cec806c291,v0.80.4,2026-07-04T06:27:58+02:00,feat(ai): refresh generated model catalogs,10,10,10,ai,AI-020;AI-022,AI-020,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/providers/amazon-bedrock.models.ts;packages/ai/src/providers/cerebras.models.ts;packages/ai/src/providers/github-copilot.models.ts;packages/ai/src/providers/nvidia.models.ts;packages/ai/src/providers/opencode-go.models.ts;packages/ai/src/providers/opencode.models.ts;packages/ai/src/providers/openrouter.models.ts;packages/ai/src/providers/together.models.ts;packages/ai/src/providers/vercel-ai-gateway.models.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/providers/amazon-bedrock.models.ts;M:packages/ai/src/providers/cerebras.models.ts;M:packages/ai/src/providers/github-copilot.models.ts;M:packages/ai/src/providers/nvidia.models.ts;M:packages/ai/src/providers/opencode-go.models.ts;M:packages/ai/src/providers/opencode.models.ts;M:packages/ai/src/providers/openrouter.models.ts;M:packages/ai/src/providers/together.models.ts;M:packages/ai/src/providers/vercel-ai-gateway.models.ts
035ea9c8563dd15919134c56fde8d7808bacf08a,v0.80.4,2026-07-05T18:55:09+02:00,fix: remove redundant record guards,4,4,4,agent;ai;coding-agent,AI-016;AI-028;CC-022,AI-016;CC-022,AI-028,agent;ai;coding-core;coding-ui,N/A;NO-OP;PORT;mechanical,EVIDENCE_LINKED,packages/agent/src/harness/session/jsonl-storage.ts;packages/ai/src/utils/validation.ts;packages/ai/test/openai-responses-tool-result-images.test.ts;packages/coding-agent/src/core/keybindings.ts,M:packages/agent/src/harness/session/jsonl-storage.ts;M:packages/ai/src/utils/validation.ts;M:packages/ai/test/openai-responses-tool-result-images.test.ts;M:packages/coding-agent/src/core/keybindings.ts
604ac652d0367efaca2c4e540e3a7539e74ab575,v0.80.4,2026-07-05T22:45:18+02:00,fix: CI,1,1,1,coding-agent,,,,coding-ui,N/A,MECHANICAL_OR_NA,packages/coding-agent/examples/sdk/12-full-control.ts,M:packages/coding-agent/examples/sdk/12-full-control.ts
75ac0cb0e637f752e4a4395f00e5094609c6527d,v0.80.4,2026-07-05T23:14:10+02:00,fix(coding-agent): stabilize auto-compaction threshold test,1,1,1,coding-agent,,,,coding-ui,N/A;test-only,MECHANICAL_OR_NA,packages/coding-agent/test/agent-session-auto-compaction-queue.test.ts,M:packages/coding-agent/test/agent-session-auto-compaction-queue.test.ts
478301342b4c5fd4e2993d0c9b985cd60fb370ae,v0.80.4,2026-07-05T23:17:17+02:00,test: use quiet dot reporters and show output only for failing tests,4,4,4,agent;ai;coding-agent;tui,AI-045;TR-005,AI-045;TR-005,,agent;ai;coding-ui;tui-repo,N/A;PORT,EVIDENCE_LINKED,packages/agent/vitest.config.ts;packages/ai/vitest.config.ts;packages/coding-agent/vitest.config.ts;packages/tui/package.json,M:packages/agent/vitest.config.ts;M:packages/ai/vitest.config.ts;M:packages/coding-agent/vitest.config.ts;M:packages/tui/package.json
1dac099022e764c0d400495597f688f7224ac2ee,v0.80.4,2026-07-05T23:35:53+02:00,fix(agent): derive short session entry ids from the uuidv7 random tail (closes #6242),3,3,3,agent,AG-010;HC-004,AG-010;HC-004,,agent;hcp,,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/agent/src/harness/session/jsonl-storage.ts;packages/agent/src/harness/session/memory-storage.ts,M:packages/agent/CHANGELOG.md;M:packages/agent/src/harness/session/jsonl-storage.ts;M:packages/agent/src/harness/session/memory-storage.ts
abe9c9d9f15e843e56848849fc96d0a5486b47aa,v0.80.4,2026-07-06T00:35:04+02:00,feat(coding-agent): add CI issue analysis import flow,2,0,2,.github;.pi,TR-011,TR-011,,tui-repo,PORT,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml;.pi/extensions/import-repro.ts,A:.github/workflows/issue-analysis.yml;A:.pi/extensions/import-repro.ts
d1e72d05852ca117ef38962b5c98212027e1c22a,v0.80.4,2026-07-06T00:40:28+02:00,fix(coding-agent): use PAT directly for issue analysis auth,1,0,1,.github,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml,M:.github/workflows/issue-analysis.yml
3df11fd8866714aca11b11270c220a63211bcc96,v0.80.4,2026-07-06T00:58:45+02:00,fix(coding-agent): share issue analysis sessions as gists,3,0,3,.github;.pi,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml;.pi/extensions/import-repro.ts;.pi/prompts/is.md,M:.github/workflows/issue-analysis.yml;M:.pi/extensions/import-repro.ts;M:.pi/prompts/is.md
010e519c90326d43b55a2a1c9eb6405ff66795ca,v0.80.4,2026-07-06T01:06:41+02:00,fix(coding-agent): use gist token for issue analysis share,1,0,1,.github,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml,M:.github/workflows/issue-analysis.yml
4728706e3bd91683829062f580a8e029d06ffc78,v0.80.4,2026-07-06T01:19:15+02:00,feat(coding-agent): trigger issue analysis from comments,2,0,2,.github;.pi,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml;.pi/extensions/import-repro.ts,M:.github/workflows/issue-analysis.yml;M:.pi/extensions/import-repro.ts
190b6459f31464285de166245e889f49eaf499c0,v0.80.4,2026-07-06T01:21:39+02:00,fix(coding-agent): use issuron issue analysis trigger,1,0,1,.github,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml,M:.github/workflows/issue-analysis.yml
7a92545b9c722c79d582451e6fbe5954e3976855,v0.80.4,2026-07-06T01:33:38+02:00,feat(coding-agent): include analysis summary in issue comment,1,0,1,.github,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml,M:.github/workflows/issue-analysis.yml
fda6451a2f883c4a4c8c7379af39a630646f760a,v0.80.4,2026-07-06T01:51:21+02:00,fix(coding-agent): use high reasoning for issue analysis,1,0,1,.github,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml,M:.github/workflows/issue-analysis.yml
2e4ad6a09423002f58b9a5dc2749f7db7929d0f0,v0.80.4,2026-07-06T02:21:15+02:00,fix(ai): clamp OpenAI Responses max output token floor,3,3,3,ai,AI-007;AI-019,AI-019,AI-007,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/azure-openai-responses.ts;packages/ai/src/api/openai-responses.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/azure-openai-responses.ts;M:packages/ai/src/api/openai-responses.ts
647c5554b74b62403b424e3eac715bf5399c1fa0,v0.80.4,2026-07-06T08:17:57+02:00,feat(coding-agent): add runner tags for issue analysis,2,0,2,.github;.pi,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml;.pi/extensions/import-repro.ts,M:.github/workflows/issue-analysis.yml;M:.pi/extensions/import-repro.ts
6efc09b7eb609fdb85e7855eb05313e042d4d1fb,v0.80.4,2026-07-06T15:31:32+02:00,fix(coding-agent): clear label timestamp cache on new sessions,2,2,2,coding-agent,CC-023,CC-023,,coding-core;coding-ui,PARTIAL,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/session-manager.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/session-manager.ts
8c0ccd14b34b6e5c403363518e331094b69ebf6c,v0.80.4,2026-07-06T20:47:08+02:00,"fix(ai,agent,coding-agent): normalize null message content at ingestion boundaries (#6343)",6,6,6,agent;ai;coding-agent,AG-008;AI-017;CC-024,AG-008;AI-017;CC-024,,agent;ai;coding-core;coding-ui,CONFLICT;MISSING;PARTIAL;PORT,EVIDENCE_LINKED,packages/agent/src/agent-loop.ts;packages/ai/src/api/transform-messages.ts;packages/ai/test/lax-message-content.test.ts;packages/coding-agent/src/core/agent-session.ts;packages/coding-agent/src/core/session-manager.ts;packages/coding-agent/test/suite/lax-message-content.test.ts,M:packages/agent/src/agent-loop.ts;M:packages/ai/src/api/transform-messages.ts;A:packages/ai/test/lax-message-content.test.ts;M:packages/coding-agent/src/core/agent-session.ts;M:packages/coding-agent/src/core/session-manager.ts;A:packages/coding-agent/test/suite/lax-message-content.test.ts
c8ada4e76e123e8f292e4b057f443f874554b5ac,v0.80.4,2026-07-06T20:50:30+02:00,Improve project-local pi config (#6309),9,9,9,coding-agent,CC-025;CU-007,CC-025;CU-007,,coding-core;coding-ui,ADOPTED;ALREADY;MISSING;PARTIAL;PORT;docs,EVIDENCE_LINKED,packages/coding-agent/docs/packages.md;packages/coding-agent/src/cli/args.ts;packages/coding-agent/src/cli/config-selector.ts;packages/coding-agent/src/core/package-manager.ts;packages/coding-agent/src/core/settings-manager.ts;packages/coding-agent/src/modes/interactive/components/config-selector.ts;packages/coding-agent/src/package-manager-cli.ts;packages/coding-agent/test/package-command-paths.test.ts;packages/coding-agent/test/package-manager.test.ts,M:packages/coding-agent/docs/packages.md;M:packages/coding-agent/src/cli/args.ts;M:packages/coding-agent/src/cli/config-selector.ts;M:packages/coding-agent/src/core/package-manager.ts;M:packages/coding-agent/src/core/settings-manager.ts;M:packages/coding-agent/src/modes/interactive/components/config-selector.ts;M:packages/coding-agent/src/package-manager-cli.ts;M:packages/coding-agent/test/package-command-paths.test.ts;M:packages/coding-agent/test/package-manager.test.ts
b3dff19a04d422ca4a7e0c1c2eccda36769614d9,v0.80.4,2026-07-06T15:59:37-03:00,feat(coding-agent): add InlineExtension type for named inline extension factories (#6267),13,13,13,coding-agent,CC-026;CU-023,CC-026;CU-023,,coding-core;coding-ui,CONFLICT;MISSING;PORT,EVIDENCE_LINKED,packages/coding-agent/docs/sdk.md;packages/coding-agent/src/core/extensions/index.ts;packages/coding-agent/src/core/extensions/types.ts;packages/coding-agent/src/core/index.ts;packages/coding-agent/src/core/resource-loader.ts;packages/coding-agent/src/core/sdk.ts;packages/coding-agent/src/index.ts;packages/coding-agent/src/main.ts;packages/coding-agent/src/package-manager-cli.ts;packages/coding-agent/test/suite/harness.ts;packages/coding-agent/test/suite/regressions/6260-inline-extension-naming.test.ts;packages/coding-agent/test/test-harness.ts;packages/coding-agent/test/utilities.ts,M:packages/coding-agent/docs/sdk.md;M:packages/coding-agent/src/core/extensions/index.ts;M:packages/coding-agent/src/core/extensions/types.ts;M:packages/coding-agent/src/core/index.ts;M:packages/coding-agent/src/core/resource-loader.ts;M:packages/coding-agent/src/core/sdk.ts;M:packages/coding-agent/src/index.ts;M:packages/coding-agent/src/main.ts;M:packages/coding-agent/src/package-manager-cli.ts;M:packages/coding-agent/test/suite/harness.ts;A:packages/coding-agent/test/suite/regressions/6260-inline-extension-naming.test.ts;M:packages/coding-agent/test/test-harness.ts;M:packages/coding-agent/test/utilities.ts
